CustomerID,Plan,MonthlyPrice,SignupDate,LastActiveDate,UsageScore,InactivityDays,AcquisitionChannel,PaymentStatus,Churned
1070,Basic,19.0,2025-05-11,2025-07-07,59,230,Organic,Paid,0
1071,Basic,19.0,2024-12-23,2025-03-19,46,340,Outbound,Paid,1
1072,Basic,19.0,2025-11-10,2026-01-23,33,30,Outbound,Paid,0
1073,Basic,19.0,2024-07-03,2024-10-07,62,503,Organic,Paid,0
1074,Basic,19.0,2025-02-07,2025-04-02,51,326,Organic,Paid,1
1075,Pro,49.0,2025-04-16,2025-08-31,51,175,Organic,Paid,0
1076,Pro,49.0,2025-11-02,2025-12-29,46,55,Outbound,Paid,0
1077,Basic,19.0,2024-05-12,2025-04-07,60,321,Outbound,Paid,1
1078,Basic,19.0,2025-09-08,2025-12-19,46,65,Referral,Paid,0
1079,Basic,19.0,2024-04-01,2025-05-18,43,280,Paid Search,Paid,1
1080,Basic,19.0,2024-05-03,2025-07-19,54,218,Outbound,Overdue,0
1081,Basic,19.0,2024-05-14,2024-12-04,51,445,Referral,Overdue,1
1082,Basic,19.0,2024-10-01,2025-05-05,48,293,Partner,Paid,1
1083,Basic,19.0,2025-09-20,2026-01-29,35,24,Paid Search,Paid,0
1084,Pro,49.0,2025-10-25,2025-11-13,55,101,Outbound,Paid,0
1085,Basic,19.0,2024-03-26,2025-07-28,9,209,Partner,Overdue,1
1086,Basic,19.0,2024-09-11,2025-07-10,52,227,Organic,Paid,1
1087,Basic,19.0,2025-06-09,2025-10-16,34,129,Outbound,Paid,1
1088,Basic,19.0,2024-01-17,2025-11-24,43,90,Referral,Paid,0
1089,Basic,19.0,2024-02-16,2025-10-09,49,136,Referral,Paid,0
1090,Pro,49.0,2025-09-30,2025-12-26,51,58,Paid Search,Paid,0
1091,Basic,19.0,2024-08-04,2024-11-20,39,459,Referral,Paid,1
1092,Basic,19.0,2024-04-29,2025-08-30,19,176,Outbound,Paid,1
1093,Basic,19.0,2026-01-13,2026-02-05,10,17,Referral,Overdue,0
1094,Basic,19.0,2024-11-05,2025-01-13,12,405,Organic,Paid,1
1095,Enterprise,199.0,2025-12-13,2025-12-31,81,53,Outbound,Paid,0
1096,Basic,19.0,2024-07-14,2025-10-31,32,114,Organic,Paid,1
1097,Enterprise,199.0,2024-06-19,2025-10-28,73,117,Outbound,Paid,0
1098,Basic,19.0,2024-09-05,2025-10-11,23,134,Referral,Paid,1
1099,Pro,49.0,2025-03-01,2025-12-09,58,75,Referral,Paid,0
1100,Basic,19.0,2025-05-12,2026-01-16,19,37,Organic,Paid,1
1101,Basic,19.0,2025-03-08,2026-02-02,28,20,Referral,Paid,0
1102,Enterprise,199.0,2025-09-29,2025-12-26,71,58,Paid Search,Paid,0
1103,Pro,49.0,2024-10-21,2025-07-07,44,230,Partner,Overdue,1
1104,Pro,49.0,2025-09-08,2026-01-05,63,48,Referral,Paid,0
1105,Pro,49.0,2025-03-02,2025-10-29,48,116,Outbound,Paid,0
1106,Basic,19.0,2024-07-31,2024-10-27,18,483,Paid Search,Paid,1
1107,Pro,49.0,2024-06-09,2025-10-27,72,118,Organic,Paid,0
1108,Basic,19.0,2024-01-19,2024-10-12,49,498,Outbound,Paid,1
1109,Pro,49.0,2024-02-02,2024-09-21,56,519,Partner,Paid,1
1110,Pro,49.0,2024-12-14,2026-01-11,66,42,Partner,Overdue,1
1111,Pro,49.0,2024-06-03,2024-09-17,74,523,Referral,Overdue,1
1112,Enterprise,199.0,2025-04-13,2025-06-08,60,259,Outbound,Paid,0
1113,Pro,49.0,2024-04-14,2026-01-19,66,34,Partner,Paid,0
1114,Pro,49.0,2024-06-09,2025-09-04,61,171,Organic,Paid,0
1115,Pro,49.0,2024-06-06,2024-12-29,55,420,Organic,Paid,1
1116,Pro,49.0,2024-09-08,2026-01-06,67,47,Organic,Paid,0
1117,Basic,19.0,2024-09-29,2025-06-07,40,260,Referral,Paid,1
1118,Basic,19.0,2024-08-21,2025-11-03,25,111,Referral,Paid,1
1119,Pro,49.0,2025-06-12,2025-08-25,57,181,Outbound,Paid,0
1120,Basic,19.0,2024-03-12,2025-01-28,42,390,Referral,Paid,1
1121,Basic,19.0,2024-03-03,2024-08-04,73,567,Outbound,Paid,0
1122,Basic,19.0,2024-10-29,2026-01-25,47,28,Partner,Paid,0
1123,Pro,49.0,2026-01-08,2026-01-25,61,28,Paid Search,Paid,0
1124,Basic,19.0,2025-12-18,2026-01-13,38,40,Outbound,Paid,0
1125,Basic,19.0,2025-10-29,2026-01-20,24,33,Partner,Paid,0
1126,Basic,19.0,2024-03-27,2025-03-04,62,355,Paid Search,Paid,1
1127,Enterprise,199.0,2025-06-16,2025-11-04,73,110,Paid Search,Paid,0
1128,Basic,19.0,2024-01-24,2025-07-29,46,208,Partner,Paid,1
1129,Basic,19.0,2026-01-13,2026-02-05,15,17,Organic,Paid,0
1130,Pro,49.0,2024-02-18,2024-06-24,59,608,Organic,Paid,1
1131,Basic,19.0,2025-04-09,2026-01-31,42,22,Outbound,Paid,0
1132,Basic,19.0,2025-09-01,2025-11-16,64,98,Outbound,Paid,0
1133,Basic,19.0,2025-11-19,2025-12-02,22,82,Partner,Paid,1
1134,Basic,19.0,2025-04-10,2025-11-13,57,101,Organic,Paid,0
1135,Pro,49.0,2025-03-11,2025-09-16,43,159,Outbound,Paid,0
1136,Pro,49.0,2025-06-15,2026-01-24,62,29,Referral,Paid,0
1137,Pro,49.0,2025-03-26,2025-10-25,83,120,Paid Search,Paid,0
1138,Pro,49.0,2025-05-11,2025-07-16,52,221,Outbound,Paid,0
1139,Pro,49.0,2024-04-30,2024-10-07,56,503,Organic,Paid,0
1140,Pro,49.0,2025-09-08,2025-10-06,61,139,Organic,Paid,1
1141,Basic,19.0,2025-06-19,2025-09-04,8,171,Paid Search,Paid,1
1142,Pro,49.0,2024-05-25,2025-07-30,93,207,Partner,Overdue,1
1143,Basic,19.0,2024-08-08,2026-02-19,39,3,Referral,Paid,0
1144,Basic,19.0,2025-05-07,2026-02-20,39,2,Referral,Paid,0
1145,Pro,49.0,2025-05-01,2025-07-10,64,227,Referral,Paid,1
1146,Basic,19.0,2025-11-14,2026-02-15,33,7,Outbound,Paid,0
1147,Basic,19.0,2025-02-23,2025-03-18,51,341,Partner,Paid,0
1148,Basic,19.0,2025-10-23,2025-11-13,31,101,Partner,Paid,0
1149,Pro,49.0,2025-07-28,2026-01-02,56,51,Outbound,Paid,0
1150,Basic,19.0,2025-06-18,2025-10-17,35,128,Outbound,Paid,0
1151,Enterprise,199.0,2024-07-03,2026-02-16,73,6,Outbound,Paid,0
1152,Basic,19.0,2024-11-24,2024-12-17,50,432,Partner,Overdue,1
1153,Basic,19.0,2025-03-23,2025-10-04,58,141,Organic,Paid,1
1154,Basic,19.0,2025-07-08,2025-08-13,42,193,Paid Search,Paid,1
1155,Enterprise,199.0,2024-11-10,2025-04-25,72,303,Partner,Paid,1
1156,Basic,19.0,2025-02-03,2025-04-16,35,312,Referral,Paid,1
1157,Basic,19.0,2024-05-03,2024-12-31,41,418,Referral,Paid,1
1158,Basic,19.0,2024-04-27,2025-03-18,60,341,Referral,Paid,1
1159,Basic,19.0,2024-01-30,2024-10-31,43,479,Organic,Paid,1
1160,Pro,49.0,2024-09-09,2025-01-15,91,403,Organic,Paid,1
1161,Basic,19.0,2025-10-13,2025-11-25,41,89,Referral,Paid,0
1162,Basic,19.0,2025-07-22,2025-07-22,31,215,Outbound,Overdue,0
1163,Pro,49.0,2024-10-23,2026-02-06,62,16,Referral,Paid,0
1164,Pro,49.0,2024-12-25,2025-04-12,64,316,Organic,Paid,1
1165,Pro,49.0,2024-06-14,2025-07-23,48,214,Outbound,Paid,0
1166,Pro,49.0,2024-10-13,2025-01-28,55,390,Partner,Overdue,1
1167,Enterprise,199.0,2025-11-29,2026-01-25,47,28,Partner,Paid,0
1168,Basic,19.0,2024-12-15,2025-10-17,8,128,Paid Search,Overdue,1
1169,Enterprise,199.0,2025-10-23,2025-10-24,73,121,Referral,Paid,0
1170,Basic,19.0,2025-02-06,2026-01-04,39,49,Referral,Paid,0
1171,Basic,19.0,2025-11-19,2026-02-03,54,19,Organic,Paid,0
1172,Basic,19.0,2024-05-07,2024-11-20,37,459,Organic,Paid,1
1173,Basic,19.0,2026-02-15,2026-02-16,52,6,Paid Search,Paid,0
1174,Enterprise,199.0,2024-08-27,2025-09-02,68,173,Outbound,Paid,1
1175,Basic,19.0,2024-08-02,2024-11-23,61,456,Referral,Paid,0
1176,Basic,19.0,2024-06-23,2026-01-23,37,30,Paid Search,Paid,0
1177,Basic,19.0,2024-03-07,2025-10-11,39,134,Partner,Overdue,0
1178,Pro,49.0,2024-07-15,2024-08-07,52,564,Outbound,Paid,0
1179,Basic,19.0,2025-09-21,2026-01-08,24,45,Organic,Overdue,0
1180,Basic,19.0,2024-11-26,2025-06-22,33,245,Referral,Paid,1
1181,Basic,19.0,2025-05-22,2025-09-13,41,162,Outbound,Overdue,1
1182,Basic,19.0,2025-04-04,2025-10-21,8,124,Outbound,Paid,1
1183,Enterprise,199.0,2024-01-26,2024-04-11,78,682,Partner,Paid,0
1184,Basic,19.0,2024-11-14,2025-09-30,62,145,Organic,Paid,1
1185,Pro,49.0,2025-08-29,2025-10-31,86,114,Partner,Paid,1
1186,Pro,49.0,2024-02-25,2025-08-10,48,196,Outbound,Overdue,0
1187,Basic,19.0,2025-09-26,2025-10-27,53,118,Organic,Paid,1
1188,Basic,19.0,2025-01-21,2026-01-11,49,42,Referral,Paid,1
1189,Basic,19.0,2024-02-26,2026-01-19,36,34,Referral,Paid,1
1190,Basic,19.0,2025-02-15,2025-09-13,36,162,Outbound,Paid,1
1191,Basic,19.0,2024-01-11,2025-10-07,24,138,Organic,Paid,0
1192,Basic,19.0,2025-04-09,2026-02-03,43,19,Outbound,Paid,0
1193,Basic,19.0,2025-12-31,2026-02-05,42,17,Partner,Paid,0
1194,Basic,19.0,2025-03-07,2026-01-18,30,35,Organic,Paid,0
1195,Basic,19.0,2024-03-02,2025-12-29,24,55,Outbound,Paid,0
1196,Basic,19.0,2024-05-29,2025-04-10,30,318,Organic,Paid,1
1197,Basic,19.0,2025-06-14,2025-10-21,37,124,Organic,Paid,0
1198,Basic,19.0,2025-03-08,2025-06-18,35,249,Organic,Paid,1
1199,Basic,19.0,2024-12-15,2025-08-11,17,195,Outbound,Paid,1
1200,Enterprise,199.0,2025-08-02,2026-01-06,78,47,Organic,Paid,0
1201,Pro,49.0,2025-04-10,2025-04-11,74,317,Referral,Paid,1
1202,Basic,19.0,2025-09-30,2026-01-31,30,22,Partner,Overdue,0
1203,Basic,19.0,2026-01-27,2026-01-27,17,26,Organic,Paid,0
1204,Basic,19.0,2025-07-22,2025-10-04,56,141,Partner,Paid,0
1205,Enterprise,199.0,2024-02-14,2024-09-25,78,515,Partner,Paid,0
1206,Basic,19.0,2025-07-21,2025-09-09,51,166,Organic,Overdue,1
1207,Pro,49.0,2024-01-22,2024-05-14,74,649,Referral,Paid,1
1208,Basic,19.0,2024-09-02,2025-09-18,56,157,Outbound,Overdue,0
1209,Pro,49.0,2025-03-20,2025-05-25,67,273,Referral,Paid,0
1210,Basic,19.0,2025-12-12,2026-02-04,43,18,Organic,Paid,0
1211,Basic,19.0,2025-09-22,2025-10-30,47,115,Partner,Paid,1
1212,Pro,49.0,2024-05-09,2025-12-28,50,56,Organic,Paid,0
1213,Pro,49.0,2025-04-26,2025-11-10,53,104,Outbound,Paid,0
1214,Basic,19.0,2025-01-18,2025-09-12,33,163,Outbound,Paid,1
1215,Basic,19.0,2025-12-12,2026-02-01,56,21,Organic,Paid,0
1216,Basic,19.0,2024-07-31,2025-02-23,35,364,Paid Search,Paid,1
1217,Basic,19.0,2024-11-09,2026-01-14,33,39,Paid Search,Paid,0
1218,Basic,19.0,2026-02-08,2026-02-15,46,7,Organic,Paid,0
1219,Basic,19.0,2025-04-21,2025-11-28,31,86,Partner,Paid,0
1220,Basic,19.0,2024-10-06,2025-01-05,54,413,Organic,Paid,1
1221,Enterprise,199.0,2025-01-02,2025-10-08,70,137,Paid Search,Paid,0
1222,Basic,19.0,2024-04-10,2025-04-13,57,315,Paid Search,Paid,1
1223,Basic,19.0,2025-11-22,2026-02-17,31,5,Outbound,Paid,0
1224,Enterprise,199.0,2024-05-21,2025-11-28,100,86,Partner,Paid,0
1225,Pro,49.0,2024-10-15,2025-05-10,63,288,Organic,Paid,0
1226,Pro,49.0,2025-04-28,2025-07-13,45,224,Paid Search,Paid,0
1227,Basic,19.0,2025-04-30,2025-12-25,23,59,Organic,Paid,0
1228,Pro,49.0,2024-11-16,2025-06-23,50,244,Paid Search,Paid,0
1229,Basic,19.0,2025-03-25,2026-01-14,26,39,Organic,Paid,0
1230,Pro,49.0,2025-05-26,2025-11-23,54,91,Referral,Paid,0
1231,Basic,19.0,2025-12-08,2025-12-12,38,72,Partner,Paid,0
1232,Pro,49.0,2025-08-04,2026-01-05,62,48,Referral,Paid,0
1233,Basic,19.0,2025-01-25,2025-05-01,25,297,Referral,Paid,1
1234,Pro,49.0,2025-10-16,2025-11-08,71,106,Paid Search,Paid,1
1235,Pro,49.0,2024-02-02,2024-08-23,57,548,Partner,Overdue,1
1236,Basic,19.0,2024-07-29,2026-01-16,37,37,Outbound,Paid,1
1237,Basic,19.0,2024-01-12,2024-06-20,49,612,Referral,Paid,0
1238,Pro,49.0,2025-05-04,2025-11-19,48,95,Paid Search,Paid,0
1239,Basic,19.0,2024-07-29,2025-01-07,49,411,Outbound,Overdue,1
1240,Basic,19.0,2024-07-26,2025-11-07,19,107,Paid Search,Paid,1
1241,Basic,19.0,2025-04-01,2025-12-26,18,58,Referral,Paid,1
1242,Basic,19.0,2025-04-16,2025-05-06,56,292,Referral,Paid,1
1243,Pro,49.0,2024-12-21,2025-10-30,56,115,Referral,Paid,0
1244,Basic,19.0,2024-09-12,2025-11-28,27,86,Paid Search,Overdue,0
1245,Basic,19.0,2025-12-16,2026-01-15,11,38,Outbound,Paid,0
1246,Pro,49.0,2024-10-25,2024-11-28,82,451,Paid Search,Paid,1
1247,Basic,19.0,2025-05-20,2025-11-24,40,90,Partner,Paid,1
1248,Basic,19.0,2025-02-23,2025-07-02,32,235,Organic,Paid,1
1249,Pro,49.0,2024-03-15,2025-03-01,52,358,Referral,Overdue,1
1250,Basic,19.0,2024-02-08,2024-06-04,25,628,Referral,Paid,1
1251,Basic,19.0,2025-05-11,2025-12-21,59,63,Paid Search,Paid,1
1252,Pro,49.0,2024-06-23,2024-10-03,70,507,Referral,Paid,1
1253,Basic,19.0,2024-06-21,2024-11-25,41,454,Organic,Paid,1
1254,Basic,19.0,2025-11-22,2026-01-17,17,36,Outbound,Paid,0
1255,Pro,49.0,2025-10-18,2026-01-04,56,49,Organic,Paid,0
1256,Pro,49.0,2025-01-21,2025-05-28,54,270,Organic,Paid,1
1257,Basic,19.0,2024-01-17,2024-07-31,53,571,Organic,Paid,1
1258,Basic,19.0,2025-11-11,2025-12-02,39,82,Partner,Paid,1
1259,Basic,19.0,2024-11-26,2025-08-30,43,176,Paid Search,Paid,1
1260,Basic,19.0,2024-08-06,2025-07-03,49,234,Partner,Paid,1
1261,Basic,19.0,2024-01-13,2024-10-24,34,486,Organic,Paid,1
1262,Basic,19.0,2024-08-11,2026-01-04,41,49,Outbound,Paid,0
1263,Basic,19.0,2025-08-05,2026-01-13,59,40,Paid Search,Paid,0
1264,Basic,19.0,2024-12-06,2025-12-30,34,54,Referral,Paid,0
1265,Basic,19.0,2024-03-10,2025-04-05,24,323,Outbound,Paid,1
1266,Pro,49.0,2025-08-24,2025-08-27,47,179,Organic,Paid,1
1267,Basic,19.0,2024-11-12,2024-12-22,29,427,Partner,Paid,1
1268,Basic,19.0,2024-07-25,2025-02-19,44,368,Outbound,Paid,1
1269,Pro,49.0,2025-03-30,2026-02-22,54,0,Referral,Paid,0
1270,Pro,49.0,2025-10-25,2026-01-29,70,24,Partner,Paid,0
1271,Basic,19.0,2024-12-16,2025-11-21,8,93,Paid Search,Paid,0
1272,Pro,49.0,2025-09-14,2026-01-25,52,28,Organic,Paid,0
1273,Pro,49.0,2024-03-07,2025-12-16,68,68,Paid Search,Overdue,0
1274,Basic,19.0,2024-04-03,2025-10-17,44,128,Paid Search,Overdue,0
1275,Basic,19.0,2025-06-03,2025-09-12,37,163,Paid Search,Paid,1
1276,Basic,19.0,2024-11-06,2025-06-23,27,244,Referral,Paid,0
1277,Enterprise,199.0,2024-03-22,2025-07-17,65,220,Referral,Paid,1
1278,Pro,49.0,2024-06-08,2025-10-14,71,131,Organic,Paid,1
1279,Basic,19.0,2024-11-03,2025-03-14,53,345,Partner,Paid,1
1280,Basic,19.0,2025-01-19,2025-09-22,59,153,Referral,Paid,1
1281,Basic,19.0,2024-07-19,2025-12-13,40,71,Referral,Paid,0
1282,Enterprise,199.0,2025-03-01,2025-09-08,77,167,Outbound,Paid,0
1283,Basic,19.0,2024-03-13,2025-04-11,72,317,Referral,Paid,0
1284,Pro,49.0,2024-09-18,2025-09-09,68,166,Partner,Paid,0
1285,Basic,19.0,2025-12-14,2026-01-14,28,39,Partner,Paid,1
1286,Pro,49.0,2025-10-08,2025-10-15,70,130,Partner,Paid,0
1287,Basic,19.0,2025-09-11,2026-02-12,35,10,Paid Search,Paid,0
1288,Basic,19.0,2024-01-13,2024-04-16,29,677,Referral,Overdue,1
1289,Basic,19.0,2025-12-24,2026-01-05,54,48,Referral,Paid,0
1290,Pro,49.0,2024-09-15,2026-02-09,49,13,Referral,Paid,0
1291,Basic,19.0,2025-08-23,2025-09-14,13,161,Partner,Paid,1
1292,Basic,19.0,2024-05-26,2024-12-26,56,423,Partner,Paid,0
1293,Enterprise,199.0,2024-01-07,2024-03-18,75,706,Referral,Paid,1
1294,Basic,19.0,2025-11-01,2025-12-26,39,58,Paid Search,Paid,1
1295,Basic,19.0,2024-07-21,2026-02-21,32,1,Organic,Paid,0
1296,Basic,19.0,2026-02-06,2026-02-12,39,10,Referral,Overdue,0
1297,Pro,49.0,2025-03-27,2025-06-20,38,247,Organic,Paid,1
1298,Basic,19.0,2024-10-10,2024-10-25,18,485,Organic,Paid,1
1299,Basic,19.0,2024-01-10,2025-08-28,40,178,Paid Search,Paid,0
1300,Pro,49.0,2025-06-18,2025-09-22,58,153,Partner,Overdue,0
1301,Basic,19.0,2025-05-12,2025-11-17,31,97,Partner,Paid,0
1302,Enterprise,199.0,2024-09-02,2025-10-15,88,130,Partner,Paid,0
1303,Pro,49.0,2024-12-04,2025-06-27,90,240,Paid Search,Paid,0
1304,Pro,49.0,2024-01-27,2025-07-23,60,214,Paid Search,Paid,1
1305,Basic,19.0,2025-01-12,2025-10-02,28,143,Partner,Paid,1
1306,Pro,49.0,2024-01-18,2024-03-04,32,720,Referral,Paid,0
1307,Pro,49.0,2024-08-27,2024-11-18,43,461,Referral,Overdue,1
1308,Pro,49.0,2025-11-05,2025-11-17,72,97,Paid Search,Paid,0
1309,Basic,19.0,2025-12-30,2026-02-22,20,0,Referral,Paid,0
1310,Basic,19.0,2024-03-30,2026-02-17,37,5,Referral,Overdue,0
1311,Pro,49.0,2024-06-21,2025-12-26,76,58,Organic,Paid,0
1312,Basic,19.0,2024-04-18,2024-05-17,35,646,Referral,Overdue,1
1313,Basic,19.0,2024-10-14,2026-01-16,39,37,Outbound,Paid,0
1314,Pro,49.0,2025-10-10,2025-11-02,77,112,Paid Search,Paid,0
1315,Pro,49.0,2025-08-12,2025-11-16,42,98,Referral,Paid,0
1316,Pro,49.0,2025-10-31,2026-01-10,47,43,Paid Search,Paid,0
1317,Basic,19.0,2024-08-16,2025-07-30,38,207,Organic,Overdue,0
1318,Basic,19.0,2025-08-09,2025-10-28,47,117,Organic,Paid,0
1319,Basic,19.0,2024-11-14,2025-06-18,11,249,Paid Search,Paid,1
1320,Pro,49.0,2025-06-16,2025-11-14,53,100,Outbound,Paid,1
1321,Basic,19.0,2025-04-16,2025-08-06,45,200,Outbound,Paid,1
1322,Basic,19.0,2024-10-17,2025-09-22,28,153,Organic,Paid,0
1323,Basic,19.0,2025-09-05,2025-11-14,17,100,Referral,Paid,0
1324,Pro,49.0,2025-10-08,2026-02-11,59,11,Organic,Overdue,0
1325,Basic,19.0,2024-12-07,2026-01-25,33,28,Paid Search,Paid,0
1326,Pro,49.0,2025-05-14,2025-10-14,31,131,Paid Search,Paid,0
1327,Basic,19.0,2024-01-23,2025-01-13,28,405,Outbound,Paid,1
1328,Basic,19.0,2026-01-14,2026-01-26,59,27,Organic,Paid,0
1329,Basic,19.0,2024-05-14,2024-07-08,47,594,Referral,Paid,1
1330,Basic,19.0,2025-11-01,2025-11-18,10,96,Paid Search,Paid,1
1331,Basic,19.0,2024-08-02,2024-08-11,39,560,Organic,Overdue,1
1332,Pro,49.0,2025-11-25,2025-12-13,35,71,Paid Search,Overdue,0
1333,Basic,19.0,2024-02-27,2024-04-20,49,673,Partner,Paid,1
1334,Basic,19.0,2025-08-30,2025-10-07,38,138,Organic,Paid,0
1335,Basic,19.0,2024-05-01,2024-10-24,17,486,Organic,Paid,1
1336,Pro,49.0,2025-04-19,2025-10-31,61,114,Partner,Paid,1
1337,Basic,19.0,2024-01-12,2025-11-26,55,88,Outbound,Paid,0
1338,Enterprise,199.0,2025-08-09,2025-12-09,83,75,Outbound,Paid,0
1339,Basic,19.0,2024-07-04,2025-05-05,63,293,Organic,Paid,1
1340,Enterprise,199.0,2025-12-31,2026-02-19,74,3,Organic,Paid,0
1341,Basic,19.0,2025-02-07,2025-10-15,13,130,Outbound,Overdue,1
1342,Pro,49.0,2025-12-31,2026-02-10,53,12,Organic,Paid,0
1343,Pro,49.0,2024-07-04,2025-10-04,59,141,Paid Search,Paid,0
1344,Basic,19.0,2025-08-11,2025-09-21,38,154,Organic,Paid,1
1345,Enterprise,199.0,2024-03-27,2025-10-05,60,140,Organic,Overdue,1
1346,Basic,19.0,2024-09-11,2025-07-08,39,229,Outbound,Paid,1
1347,Pro,49.0,2025-05-17,2025-11-13,16,101,Organic,Paid,0
1348,Pro,49.0,2025-11-09,2025-12-09,53,75,Paid Search,Paid,1
1349,Pro,49.0,2024-05-17,2024-09-25,62,515,Outbound,Paid,1
1350,Basic,19.0,2024-09-18,2025-03-04,53,355,Partner,Paid,1
1351,Basic,19.0,2025-11-23,2025-12-02,33,82,Paid Search,Paid,0
1352,Basic,19.0,2026-01-01,2026-02-12,22,10,Paid Search,Paid,0
1353,Pro,49.0,2025-03-05,2025-09-15,49,160,Organic,Paid,1
1354,Basic,19.0,2024-10-03,2024-11-28,64,451,Partner,Paid,1
1355,Basic,19.0,2025-10-17,2025-11-23,61,91,Organic,Paid,0
1356,Basic,19.0,2024-04-10,2024-11-23,25,456,Organic,Paid,1
1357,Basic,19.0,2024-06-28,2025-11-11,54,103,Outbound,Paid,1
1358,Basic,19.0,2024-10-15,2025-08-22,25,184,Partner,Paid,1
1359,Basic,19.0,2026-02-08,2026-02-20,26,2,Referral,Paid,0
1360,Basic,19.0,2025-05-03,2025-09-12,60,163,Paid Search,Paid,1
1361,Basic,19.0,2025-11-04,2025-11-10,22,104,Partner,Paid,0
1362,Pro,49.0,2025-12-25,2026-02-06,76,16,Paid Search,Paid,0
1363,Enterprise,199.0,2025-03-25,2025-08-13,80,193,Paid Search,Paid,0
1364,Pro,49.0,2024-11-08,2024-12-22,43,427,Partner,Paid,0
1365,Pro,49.0,2024-04-02,2024-07-06,69,596,Partner,Paid,1
1366,Enterprise,199.0,2025-07-21,2026-02-12,80,10,Referral,Overdue,0
1367,Basic,19.0,2025-11-24,2026-01-28,37,25,Outbound,Paid,0
1368,Basic,19.0,2025-12-15,2025-12-16,22,68,Organic,Overdue,0
1369,Basic,19.0,2026-01-01,2026-02-17,26,5,Outbound,Overdue,0
1370,Pro,49.0,2025-12-01,2026-02-16,57,6,Outbound,Paid,0
1371,Basic,19.0,2024-08-18,2025-08-14,34,192,Referral,Paid,0
1372,Basic,19.0,2024-06-23,2024-10-16,45,494,Outbound,Paid,1
1373,Basic,19.0,2024-04-30,2024-05-02,28,661,Paid Search,Paid,1
1374,Enterprise,199.0,2024-11-08,2025-10-03,76,142,Referral,Paid,0
1375,Pro,49.0,2025-09-24,2026-01-19,61,34,Organic,Paid,0
1376,Pro,49.0,2024-12-24,2025-03-29,60,330,Referral,Paid,1
1377,Basic,19.0,2025-05-18,2025-12-14,8,70,Paid Search,Paid,1
1378,Basic,19.0,2025-11-03,2026-01-02,34,51,Referral,Paid,0
1379,Basic,19.0,2024-07-05,2025-09-27,34,148,Referral,Paid,1
1380,Basic,19.0,2024-01-06,2026-01-01,84,52,Organic,Paid,0
1381,Basic,19.0,2024-05-16,2024-10-27,38,483,Partner,Overdue,1
1382,Basic,19.0,2024-05-01,2025-11-15,7,99,Paid Search,Paid,1
1383,Pro,49.0,2024-11-28,2025-12-04,62,80,Referral,Paid,0
1384,Basic,19.0,2024-05-14,2024-09-01,25,539,Partner,Paid,1
1385,Basic,19.0,2025-05-27,2025-11-18,38,96,Organic,Paid,0
1386,Basic,19.0,2025-03-20,2025-08-11,35,195,Paid Search,Paid,1
1387,Basic,19.0,2025-09-24,2025-10-23,28,122,Paid Search,Overdue,0
1388,Pro,49.0,2025-11-13,2025-12-08,59,76,Organic,Paid,0
1389,Pro,49.0,2025-12-18,2026-01-06,52,47,Organic,Paid,0
1390,Enterprise,199.0,2024-10-07,2026-01-25,68,28,Paid Search,Paid,0
1391,Pro,49.0,2024-04-03,2026-01-11,46,42,Referral,Paid,0
1392,Basic,19.0,2025-05-05,2025-12-09,52,75,Partner,Paid,0
1393,Basic,19.0,2025-01-07,2025-06-19,30,248,Organic,Paid,0
1394,Pro,49.0,2024-02-23,2025-01-17,72,401,Outbound,Paid,1
1395,Basic,19.0,2024-04-13,2025-03-21,39,338,Organic,Paid,1
1396,Basic,19.0,2025-11-30,2025-12-16,57,68,Partner,Paid,0
1397,Pro,49.0,2026-01-30,2026-02-19,45,3,Organic,Paid,0
1398,Basic,19.0,2024-04-18,2025-12-25,37,59,Paid Search,Paid,1
1399,Pro,49.0,2024-07-16,2026-01-26,65,27,Referral,Paid,0
1400,Basic,19.0,2024-07-25,2024-12-29,37,420,Outbound,Paid,1
1401,Basic,19.0,2025-12-29,2026-02-02,61,20,Referral,Paid,0
1402,Pro,49.0,2025-10-06,2025-10-08,39,137,Outbound,Paid,1
1403,Basic,19.0,2024-01-23,2024-11-14,34,465,Paid Search,Paid,1
1404,Pro,49.0,2026-01-28,2026-02-12,98,10,Organic,Paid,0
1405,Basic,19.0,2024-06-18,2025-07-22,20,215,Paid Search,Paid,1
1406,Basic,19.0,2024-01-04,2024-08-14,38,557,Outbound,Paid,1
1407,Basic,19.0,2025-04-11,2025-08-01,37,205,Organic,Paid,1
1408,Basic,19.0,2024-06-24,2025-12-22,28,62,Paid Search,Paid,1
1409,Enterprise,199.0,2024-10-11,2025-09-04,71,171,Paid Search,Overdue,0
1410,Basic,19.0,2025-07-01,2025-12-14,66,70,Partner,Paid,0
1411,Basic,19.0,2024-11-28,2025-12-02,34,82,Partner,Overdue,1
1412,Enterprise,199.0,2024-11-28,2025-10-14,56,131,Paid Search,Paid,0
1413,Enterprise,199.0,2026-01-18,2026-02-21,92,1,Outbound,Paid,0
1414,Pro,49.0,2024-04-18,2025-05-14,95,284,Outbound,Paid,0
1415,Basic,19.0,2025-07-18,2025-09-08,27,167,Referral,Overdue,1
1416,Basic,19.0,2024-06-08,2025-08-26,44,180,Organic,Overdue,1
1417,Basic,19.0,2025-05-22,2025-08-26,51,180,Paid Search,Overdue,0
1418,Basic,19.0,2025-10-25,2025-12-03,67,81,Referral,Paid,1
